Cmmn_Nm,Cnctntd,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,ffd_r,resdept_r,drainagecl,drainagecl_Levels,soimoistdept_r,flodfreqcl,flodfreqcl_Levels,floddurcl,floddurcl_Levels,pondfreqcl,pondfreqcl_Levels,ponddurcl,ponddurcl_Levels,awc_r,aws.x,aws.y,dbthirdbar_r,dbovendry_r,om_r,claytotal_r,sandtotal_r,silttotal_r
Spotted Salamander,"Spotted Salamander, 41.406032, -74.010087",9.650000000000034,9.200000000000001,0.27200000286102294,854.1,26.350000000000023,-7.349999999999966,33.7,16.150000000000034,-0.5499999999999545,20.55000000000001,-1.4499999999999886,1438,136.4,92.2,11.600000000000001,398.20000000000005,299.7,396.90000000000003,303.7,170,46,5,Somewhat poorly drained,31,1,None,NA,NA,1,None,NA,NA,0.04898876278253084,8.71999977529049,8.71999977529049,1.700842698638359,1.800505617977528,0.9550561797752809,22,26,52
Spotted Salamander,"Spotted Salamander, 41.41669, -82.320298",10.650000000000034,5.800000000000001,0.17799999713897707,955.5,26.850000000000023,-5.5499999999999545,32.4,20.350000000000023,-1.0499999999999545,22.750000000000057,-1.5499999999999545,1053.7,107.7,58.300000000000004,17.2,313.1,195.9,301.1,207.70000000000002,168,91,6,Poorly drained,15,1,None,NA,NA,1,None,NA,NA,0.13439560198521877,12.229999780654907,12.229999780654907,1.328021996623867,1.5236263736263735,1.5989010989010988,43.65384615384615,8.115384531545114,48.23076889541123
Spotted Salamander,"Spotted Salamander, 41.4205167, -79.9289667",9.450000000000045,8.9,0.2650000095367432,870.9000000000001,26.350000000000023,-7.349999999999966,33.7,18.450000000000045,-0.8499999999999659,20.450000000000045,-2.0499999999999545,1193,129.1,70,17.2,362.6,230.60000000000002,360.1,237.4,146,60,4,Moderately well drained,60,1,None,NA,NA,1,None,NA,NA,0.13018181798132983,21.7344999242574,21.7344999242574,1.5490909012881193,1.6287272727272728,0.5118181884288788,25.054545454545455,22.363636363636363,52.58181818181818
Spotted Salamander,"Spotted Salamander, 41.420673, -71.472728",10.750000000000057,5.1000000000000005,0.18899999856948854,759.7,23.950000000000045,-3.0499999999999545,27,8.050000000000011,17.450000000000045,20.450000000000045,1.2500000000000568,1294.5,134.20000000000002,93,11.700000000000001,356.90000000000003,294.6,301.7,305.2,155,66,4,Moderately well drained,61,1,None,NA,NA,1,None,NA,NA,0.1300000011920929,21.120500166118145,21.120500166118145,1.6515151630748401,1.7446060606060605,0.6024242447632732,7,46.35151515151515,46.64848484848485
Spotted Salamander,"Spotted Salamander, 41.4214057922, -81.1723403931",9.650000000000034,8.700000000000001,0.2579999923706055,873.7,26.650000000000034,-6.849999999999966,33.5,18.650000000000034,-0.7499999999999432,20.750000000000057,-1.849999999999966,1167.9,113,69.4,12.4,333,238.70000000000002,320.20000000000005,250.70000000000002,165,201,5,Somewhat poorly drained,23,1,None,NA,NA,1,None,NA,NA,0.21486338785762996,39.01349987164139,39.01349987164139,1.5040983437188988,1.643333333333333,0.7002732173992636,26.393442622950822,11.295081967213115,62.31147540983606
Spotted Salamander,"Spotted Salamander, 41.423485, -81.421503",10.050000000000011,8,0.24100000858306886,891.2,26.850000000000023,-6.449999999999989,33.300000000000004,19.250000000000057,-0.6499999999999773,21.350000000000023,-1.6499999999999773,1139.6000000000001,113.4,65.9,14.3,329.8,226.5,317.6,235.3,157,201,4,Moderately well drained,84,1,None,NA,NA,1,None,NA,NA,0.1296710517061384,19.70999985933304,19.70999985933304,1.4460526414607702,1.532763157894737,0.8575657888462669,18.049342105263158,45.3861833873548,36.564474156028346
Spotted Salamander,"Spotted Salamander, 41.42587, -72.74122",10.550000000000011,7.9,0.24900000095367433,827.3000000000001,26.750000000000057,-5.149999999999977,31.900000000000002,6.850000000000023,-0.049999999999954525,21.150000000000034,-0.049999999999954525,1403.1000000000001,130.1,99.4,8.1,378.3,320.90000000000003,348.90000000000003,320.90000000000003,165,46,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.15130435335247414,10.924520660446932,10.924520660446932,1.3356521252704703,1.4846511627906978,5.804347826086956,7.010869565217391,36.98913043478261,49.47826086956522
Spotted Salamander,"Spotted Salamander, 41.4283563, -75.3927018",8.850000000000023,8.9,0.2630000114440918,881.6,25.55000000000001,-8.449999999999989,34,13.550000000000011,-1.7499999999999432,19.950000000000045,-2.749999999999943,1270.2,125.5,82.5,12.8,352.40000000000003,257.7,347,266,145,43,5,Somewhat poorly drained,21,1,None,NA,NA,1,None,NA,NA,0.039234971902409536,7.525499873422087,7.525499873422087,1.7172131382051061,1.7904371584699452,1.2112021865577647,20.51912568306011,29.344262295081965,50.13661202185792
Spotted Salamander,"Spotted Salamander, 41.429276, -71.593423",10.750000000000057,5.800000000000001,0.20199999809265137,778.8000000000001,24.850000000000023,-3.5499999999999545,28.400000000000002,8.250000000000057,17.850000000000023,20.650000000000034,1.0500000000000114,1312.4,134.6,94.4,11.100000000000001,358,299.3,308.8,307.90000000000003,165,201,2,Somewhat excessively drained,201,1,None,NA,NA,1,None,NA,NA,0.07430303044842951,12.235500009804964,12.235500009804964,1.4584848403930664,1.4806060606060607,0.8138787676890691,2.466666637767445,82.75272776285807,14.78060624671705
Spotted Salamander,"Spotted Salamander, 41.43692, -72.33142",11.050000000000011,8,0.24600000381469728,833.2,27.450000000000045,-5.0499999999999545,32.5,7.250000000000057,0.35000000000002274,21.750000000000057,0.35000000000002274,1339.8000000000002,123.7,95.5,8.200000000000001,360.90000000000003,310.40000000000003,328.90000000000003,310.40000000000003,165,201,1,Excessively drained,201,1,None,NA,NA,1,None,NA,NA,0.05006060544965845,9.466999900620431,9.466999900620431,1.571818176724694,1.5759999999999998,2.4027878785223673,1.2345679012345678,91.24074074074075,7.5246913580246915
Spotted Salamander,"Spotted Salamander, 41.4395716667, -71.79802",10.950000000000045,6.7,0.22100000381469728,802.8000000000001,26.150000000000034,-4.149999999999977,30.3,8.750000000000057,18.55000000000001,21.250000000000057,0.8500000000000227,1221.8,120.30000000000001,87.9,9.700000000000001,325.70000000000005,282,292.7,285.5,165,201,7,Very poorly drained,0,3,Rare,2,Very brief (4 to 48 hours),5,Frequent,3,Long (7 to 30 days),0.24828948011915936,42.07839984882623,42.07839984882623,0.671184226478401,0.8461842105263158,51.88815789473684,2.344827586206897,80.6896551724138,16.96551724137931
Spotted Salamander,"Spotted Salamander, 41.44748482, -87.55982598",10.350000000000023,8.9,0.24800000190734864,957.3000000000001,28.250000000000057,-7.5499999999999545,35.800000000000004,20.150000000000034,-2.4499999999999886,22.350000000000023,-2.4499999999999886,994.9000000000001,117.2,47.7,27,331.40000000000003,156.70000000000002,312.3,156.70000000000002,162,94,4,Moderately well drained,79,1,None,NA,NA,1,None,NA,NA,0.11736842068402391,17.839999943971634,17.839999943971634,1.6114473609547866,1.7348684210526317,0.4907894826641208,34.01315789473684,12.447368421052632,53.53947368421053
Spotted Salamander,"Spotted Salamander, 41.45025, -77.01789722",9.450000000000045,9.1,0.26099998950958253,903.6,26.750000000000057,-8.049999999999955,34.800000000000004,18.850000000000023,-2.4499999999999886,20.950000000000045,-2.4499999999999886,1201.6000000000001,129.20000000000002,74.4,15.4,353.6,235.4,353.5,235.4,145,76,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.11039473684994798,9.43650001976639,9.43650001976639,1.3068421163449162,1.356578947368421,6.671052631578947,13.315068493150685,41.89041095890411,44.794520547945204
Spotted Salamander,"Spotted Salamander, 41.45292, -72.91733",10.950000000000045,8.3,0.2519999980926514,851.3000000000001,27.750000000000057,-5.349999999999966,33.1,12.650000000000034,0.05000000000001137,21.850000000000023,0.05000000000001137,1529.5,140.9,108,7.7,409.70000000000005,345.8,381.5,345.8,165,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.09630302967447223,15.555599916540086,15.555599916540086,1.443030298839916,1.5307272727272727,0.6721212141441576,3.403030303030303,72.22121212121212,24.375757575757575
Spotted Salamander,"Spotted Salamander, 41.455473, -87.686947",10.250000000000057,9.1,0.2549999952316284,952.6,28.150000000000034,-7.649999999999977,35.800000000000004,20.05000000000001,-2.5499999999999545,22.250000000000057,-2.5499999999999545,1001.6,117.80000000000001,47.5,27.700000000000003,335.90000000000003,156.4,318.70000000000005,156.4,175,201,6,Poorly drained,15,1,None,NA,NA,1,None,NA,NA,0.13467105198651552,20.45595953741459,20.45595953741459,1.4976973737540997,1.7853947368421053,1.4976973733619638,35.80921052631579,8.513157894736842,55.67763157894737
Spotted Salamander,"Spotted Salamander, 41.457336, -81.304456",9.650000000000034,8,0.24300000667572022,883.9000000000001,26.350000000000023,-6.649999999999977,33,18.750000000000057,-0.9499999999999886,20.950000000000045,-1.849999999999966,1193.2,116.7,69.3,13.5,341.3,238.5,329.6,251.60000000000002,165,201,4,Moderately well drained,30,1,None,NA,NA,1,None,NA,NA,0.10960526235009495,16.668999871984123,16.668999871984123,1.6259868325371492,1.7560526315789475,0.7697368444580781,33.86184210526316,15.171052631578947,50.9671052631579
Spotted Salamander,"Spotted Salamander, 41.462878, -73.256235",10.950000000000045,8.6,0.2519999980926514,877.6,28.150000000000034,-5.949999999999989,34.1,12.450000000000045,-0.3499999999999659,22.250000000000057,-0.3499999999999659,1186.7,107.80000000000001,80.80000000000001,8.9,316.40000000000003,257,312.6,257,165,201,4,Moderately well drained,61,6,Frequent,3,Brief (2 to 7 days),1,None,NA,NA,0.09012120950854186,15.122399624027311,15.122399624027311,1.351515166687243,1.4264242424242424,0.5921212176030333,2.1515151515151514,78.44242424242424,19.406060606060606
Spotted Salamander,"Spotted Salamander, 41.468567, -87.224135",10.450000000000045,8.4,0.2380000114440918,953.5,28.05000000000001,-7.149999999999977,35.2,20.150000000000034,-2.249999999999943,22.450000000000045,-2.249999999999943,1035.7,115.10000000000001,47.300000000000004,26.1,340,164.5,330.20000000000005,164.5,175,201,5,Somewhat poorly drained,38,1,None,NA,NA,1,None,NA,NA,0.0859210510787211,13.059999763965607,13.059999763965607,1.5901315886723368,1.6681578947368418,1.3914473684210527,5,88.42105263157896,6.578947368421053
Spotted Salamander,"Spotted Salamander, 41.47437, -77.22327",8.450000000000045,9.1,0.2680000066757202,877.3000000000001,25.450000000000045,-8.649999999999977,34.1,17.55000000000001,-3.0499999999999545,19.650000000000034,-3.0499999999999545,1129.8,122.60000000000001,68.3,16.7,339.90000000000003,216.5,337.6,216.5,145,76,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.11039473684994798,9.43650001976639,9.43650001976639,1.3068421163449162,1.356578947368421,6.671052631578947,13.315068493150685,41.89041095890411,44.794520547945204
Spotted Salamander,"Spotted Salamander, 41.4845783333, -72.1578221667",10.550000000000011,8.700000000000001,0.25999999046325684,835.2,27.55000000000001,-5.749999999999943,33.300000000000004,6.650000000000034,18.850000000000023,21.350000000000023,-0.14999999999997726,1535.5,142.1,111.9,8.4,412.5,358,369.3,362.5,165,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.10506578843648497,16.42142845150463,16.42142845150463,1.5019736588001251,1.595986842105263,0.800657894511364,3.802631578947368,61.256578947368425,34.94078947368421
Spotted Salamander,"Spotted Salamander, 41.49116667, -71.2555",10.450000000000045,4.1000000000000005,0.16699999570846558,732.5,22.55000000000001,-2.249999999999943,24.8,7.4500000000000455,16.55000000000001,19.950000000000045,1.3500000000000227,1271.5,130.5,90.2,11.9,348,287.6,290.1,319.40000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spotted Salamander,"Spotted Salamander, 41.495705, -74.3743583333",10.050000000000011,9.5,0.2740000009536743,884.9000000000001,27.250000000000057,-7.5499999999999545,34.800000000000004,21.350000000000023,-0.5499999999999545,21.350000000000023,-1.5499999999999545,1267.9,128.3,77,14.600000000000001,357.1,253.10000000000002,357.1,256.40000000000003,145,201,6,Poorly drained,0,6,Frequent,2,Very brief (4 to 48 hours),1,None,NA,NA,0.2180263112838331,32.04199939370155,32.04199939370155,1.3930921154586893,1.490394736842105,2.4967105263157894,24.151315789473685,14.105263157894736,61.743421052631575
Spotted Salamander,"Spotted Salamander, 41.5067528375, -73.4232563619",10.650000000000034,8.9,0.2569999933242798,890.5,28.05000000000001,-6.649999999999977,34.7,21.250000000000057,-0.9499999999999886,22.150000000000034,-0.9499999999999886,1250.4,118.30000000000001,83.10000000000001,10.4,342.3,264.8,341.6,264.8,165,201,3,Well drained,150,1,None,NA,NA,1,None,NA,NA,0.11324999921023846,13.841666570140255,13.841666570140255,1.5600000143051147,1.6647,0.44700000278651714,13.025,55,31.975
Spotted Salamander,"Spotted Salamander, 41.5080643033, -79.4515707179",9.250000000000057,9,0.2670000076293945,875.1,26.05000000000001,-7.749999999999943,33.800000000000004,18.350000000000023,-1.1499999999999773,20.250000000000057,-2.349999999999966,1262.8000000000002,135.9,70,18,387.70000000000005,240.8,384,247.20000000000002,146,58,4,Moderately well drained,43,1,None,NA,NA,1,None,NA,NA,0.11696969832886349,19.965500207711013,19.965500207711013,1.5224848839369687,1.5928395061728395,1.9085454519047882,24.04320987654321,23.067901234567902,52.888888888888886
Spotted Salamander,"Spotted Salamander, 41.509024, -71.44428",10.850000000000023,5.800000000000001,0.20299999713897707,778.8000000000001,24.850000000000023,-3.6499999999999773,28.5,8.350000000000023,17.850000000000023,20.650000000000034,1.0500000000000114,1345.2,138.8,97.9,11.4,369.8,307.1,311.70000000000005,318.90000000000003,201,201,1,Excessively drained,201,1,None,NA,NA,1,None,NA,NA,0.032368420623242855,5.362399928197265,5.362399928197265,1.439473729384573,1.5676315789473687,0.500657895825019,1.5098684210526316,89.65197327262477,8.838157791840402
Spotted Salamander,"Spotted Salamander, 41.5201333333, -71.1225805",10.350000000000023,4.2,0.16799999475479127,727.7,22.350000000000023,-2.349999999999966,24.700000000000003,7.350000000000023,16.350000000000023,19.650000000000034,1.2500000000000568,1316.9,133.70000000000002,93,11.600000000000001,356.3,297.40000000000003,301.5,330.3,165,76,4,Moderately well drained,46,1,None,NA,NA,1,None,NA,NA,0.10921212078043908,18.028799926936628,18.028799926936628,1.6567272771488537,1.6756363636363638,1.167636379418951,7,61,32
Spotted Salamander,"Spotted Salamander, 41.52083, -72.5233",10.650000000000034,9,0.2650000095367432,850.2,27.950000000000045,-6.0499999999999545,34,6.550000000000011,-0.24999999999994316,21.650000000000034,-0.24999999999994316,1277.9,120.5,90.5,8.200000000000001,346.1,291.40000000000003,320.20000000000005,291.40000000000003,165,49,6,Poorly drained,8,1,None,NA,NA,1,None,NA,NA,0.12386904701235747,22.105499918460847,22.105499918460847,1.7395833118685655,1.7607142857142855,2.667261909471736,5.157575757575757,64.68484848484849,30.157575757575756
Spotted Salamander,"Spotted Salamander, 41.53070278, -76.92093611",8.150000000000034,9,0.2650000095367432,876.8000000000001,25.05000000000001,-8.949999999999989,34,17.250000000000057,-3.349999999999966,19.350000000000023,-3.349999999999966,1158.1000000000001,124.2,70.7,15.8,340.6,225,339.8,225,145,76,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.11039473684994798,8.952000025846065,8.952000025846065,1.3068421163449162,1.356578947368421,6.671052631578947,13.315068493150685,41.89041095890411,44.794520547945204
Spotted Salamander,"Spotted Salamander, 41.532449, -76.507371",8.550000000000011,9,0.2630000114440918,881.2,25.350000000000023,-8.649999999999977,34,19.650000000000034,-3.0499999999999545,19.650000000000034,-3.0499999999999545,1204.4,123.60000000000001,75.8,14,355,246.20000000000002,355,246.20000000000002,145,41,5,Somewhat poorly drained,25,1,None,NA,NA,1,None,NA,NA,0.04836065601048574,9.083000046759844,9.083000046759844,1.6151912477824204,1.6654696132596687,1.863934435479628,15.657458563535911,33.370165745856355,50.972375690607734
Spotted Salamander,"Spotted Salamander, 41.533791, -76.021813",10.050000000000011,9.200000000000001,0.2640000104904175,903,27.450000000000045,-7.449999999999989,34.9,21.55000000000001,-0.6499999999999773,21.55000000000001,-1.849999999999966,1042.9,102.4,66.7,13.200000000000001,293.7,211.9,293.7,213.3,155,201,4,Moderately well drained,69,4,Occasional,3,Brief (2 to 7 days),1,None,NA,NA,0.13125000325472733,20.946500428020954,20.946500428020954,1.2999999523162842,1.3629605263157896,0.5973684255425867,13.25986842105263,39.6782887483898,47.06184264233238
Spotted Salamander,"Spotted Salamander, 41.53566, -72.73415",10.450000000000045,9.200000000000001,0.2690000057220459,846.8000000000001,27.650000000000034,-6.349999999999966,34,11.850000000000023,-0.5499999999999545,21.350000000000023,-0.5499999999999545,1470.2,140.4,102.9,8.3,398.5,330.1,372.70000000000005,330.1,160,69,6,Poorly drained,15,1,None,NA,NA,1,None,NA,NA,0.15118749816901983,22.25449995845556,22.25449995845556,1.5876250276342034,1.6370625000000003,3.8323750003706665,11.516129032258064,39.941935483870964,48.541935483870965
Spotted Salamander,"Spotted Salamander, 41.536084, -74.51061",10.250000000000057,9.4,0.2660000085830689,903.6,27.650000000000034,-7.649999999999977,35.300000000000004,19.55000000000001,-0.5499999999999545,21.750000000000057,-1.6499999999999773,1214.7,123,74.5,14,341.1,243.9,340.1,247.70000000000002,140,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.07223684133618678,10.979999883100392,10.979999883100392,1.4687499678448628,1.6053289473684211,0.837171052631579,11.236842105263158,62.84671012978805,25.916447764948796
Spotted Salamander,"Spotted Salamander, 41.5407526716, -81.4733510275",9.850000000000023,7,0.21600000858306886,903.4000000000001,26.250000000000057,-6.149999999999977,32.4,19.150000000000034,-1.0499999999999545,21.450000000000045,-1.7499999999999432,1139.9,113.10000000000001,65.60000000000001,14.4,322.20000000000005,222.9,313.5,234.3,166,77,5,Somewhat poorly drained,53,1,None,NA,NA,1,None,NA,NA,0.16135135333280307,11.940000146627426,11.940000146627426,1.4155405550389677,1.559054054054054,1.243918921496417,25.91891891891892,26.147297498342155,47.93378293836439
Spotted Salamander,"Spotted Salamander, 41.541042, -74.845696",9.050000000000011,9.1,0.2680000066757202,876,25.950000000000045,-8.149999999999977,34.1,18.05000000000001,-1.4499999999999886,20.150000000000034,-2.4499999999999886,1233.5,120.30000000000001,78,12.5,342.20000000000005,251.3,339.3,258.2,140,58,4,Moderately well drained,48,1,None,NA,NA,1,None,NA,NA,0.04578947266073603,6.959999844431877,6.959999844431877,1.635526274379931,1.7402631578947367,0.9407894736842105,12,45,43
Spotted Salamander,"Spotted Salamander, 41.541199, -79.649886",8.750000000000057,9,0.2670000076293945,864.5,25.450000000000045,-8.049999999999955,33.5,17.650000000000034,-1.5499999999999545,19.650000000000034,-2.6499999999999773,1289.2,137,73.5,17.1,392.5,247.4,386.8,255.10000000000002,140,64,4,Moderately well drained,57,1,None,NA,NA,1,None,NA,NA,0.11973684055632666,18.524999803379178,18.524999803379178,1.6430920887934533,1.8079605263157894,0.5148026315789473,24.401315789473685,22.44736842105263,53.151315789473685
Spotted Salamander,"Spotted Salamander, 41.54439167, -87.02254444",10.150000000000034,7.800000000000001,0.22699999809265137,946.5,27.55000000000001,-6.849999999999966,34.4,19.750000000000057,-1.0499999999999545,22.150000000000034,-2.249999999999943,1080.6000000000001,118.4,49.7,24.400000000000002,345,178.4,343.6,179.4,175,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.08280000239610671,17.09730042949319,17.09730042949319,1.603000010251999,1.6334,0.3890000019967556,11.15,74.33,14.52
Spotted Salamander,"Spotted Salamander, 41.5479246916, -70.6453336316",10.350000000000023,3.7,0.15399999618530275,722.7,22.150000000000034,-2.0499999999999545,24.200000000000003,8.550000000000011,16.350000000000023,19.750000000000057,1.3500000000000227,1209.8,120.60000000000001,79.30000000000001,12.100000000000001,333.1,270.3,276.1,299.7,195,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.06515337593076419,10.166999996453523,10.166999996453523,1.4088957434051608,1.4787116564417178,0.5552147239263804,2.389570552147239,82.86196417311218,14.748466196235704
Spotted Salamander,"Spotted Salamander, 41.553736, -71.704267",10.850000000000023,7.6000000000000005,0.23599998950958254,824.3000000000001,26.950000000000045,-5.0499999999999545,32,8.850000000000023,18.750000000000057,21.450000000000045,0.35000000000002274,1297.8000000000002,127.80000000000001,94.4,9.700000000000001,345.90000000000003,300.6,310,306.7,165,201,1,Excessively drained,201,1,None,NA,NA,1,None,NA,NA,0.05006060544965845,9.279499920736999,9.279499920736999,1.571818176724694,1.5759999999999998,2.4027878785223673,1.2345679012345678,91.24074074074075,7.5246913580246915
Spotted Salamander,"Spotted Salamander, 41.5589790344, -77.9497375488",8.550000000000011,9.1,0.2660000085830689,884.1,25.450000000000045,-8.649999999999977,34.1,17.650000000000034,-3.249999999999943,19.650000000000034,-3.249999999999943,1205,125.7,66.60000000000001,17.6,365.70000000000005,227.10000000000002,363.70000000000005,227.10000000000002,120,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.07295082027062041,14.144000105001032,14.144000105001032,1.478142071291397,1.604863387978142,0.5505464480874317,15,44.29999923706055,40.70000076293945
Spotted Salamander,"Spotted Salamander, 41.562029, -72.347249",10.650000000000034,9.200000000000001,0.2680000066757202,855.2,28.250000000000057,-6.249999999999943,34.5,6.4500000000000455,-0.3499999999999659,21.650000000000034,-0.3499999999999659,1394.6000000000001,128.20000000000002,100.80000000000001,7.800000000000001,377.70000000000005,324.20000000000005,343.1,324.20000000000005,165,201,2,Somewhat excessively drained,201,1,None,NA,NA,1,None,NA,NA,0.07430303044842951,12.198000018298625,12.198000018298625,1.4584848403930664,1.4806060606060607,0.8138787676890691,2.466666637767445,82.75272776285807,14.78060624671705
Spotted Salamander,"Spotted Salamander, 41.5680047488, -80.4514983106",9.250000000000057,8.8,0.2640000104904175,864.5,26.150000000000034,-7.249999999999943,33.4,18.150000000000034,-1.0499999999999545,20.150000000000034,-2.1499999999999773,1183.5,124.30000000000001,65.4,18,353,217.20000000000002,349.1,232.10000000000002,165,52,5,Somewhat poorly drained,28,1,None,NA,NA,1,None,NA,NA,0.07333333340417492,15.463000041618944,15.463000041618944,1.6300546653935166,1.7005464480874317,0.7372677322131037,19.934426229508198,30.606557377049178,49.459016393442624
Spotted Salamander,"Spotted Salamander, 41.5693, -73.1022",10.250000000000057,9,0.2640000104904175,866.7,27.55000000000001,-6.649999999999977,34.2,11.650000000000034,-0.9499999999999886,21.450000000000045,-0.9499999999999886,1427.3000000000002,129.20000000000002,99.10000000000001,8.1,383.1,314.40000000000003,370.40000000000003,314.40000000000003,165,201,7,Very poorly drained,0,3,Rare,2,Very brief (4 to 48 hours),5,Frequent,4,Very long (more than 30 days),0.44999998807907104,78.41019805565476,78.41019805565476,0.11899999734014272,0.3,86.875,NA,NA,NA
Spotted Salamander,"Spotted Salamander, 41.570322, -75.714064",9.350000000000023,9.200000000000001,0.2650000095367432,893.2,26.55000000000001,-8.149999999999977,34.7,18.55000000000001,-1.2499999999999432,20.750000000000057,-2.349999999999966,1102.2,109.60000000000001,70,13.700000000000001,313.20000000000005,220.70000000000002,307.8,224.70000000000002,145,41,6,Poorly drained,0,1,None,NA,NA,1,None,NA,NA,0.0601639343334026,10.619999966584146,10.619999966584146,1.6360655996968838,1.7188524590163936,0.933333331932787,21.076502732240435,25.92349726775956,53
Spotted Salamander,"Spotted Salamander, 41.5770282033, -73.3164507151",10.050000000000011,9,0.26099998950958253,871.8000000000001,27.250000000000057,-7.0499999999999545,34.300000000000004,21.250000000000057,-1.2499999999999432,21.250000000000057,-1.2499999999999432,1325.5,126.80000000000001,88.60000000000001,10.100000000000001,362.5,282.90000000000003,362.5,282.90000000000003,165,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.09326797112627747,14.637999882735311,14.637999882735311,1.3866013380047542,1.4966,1.8254901938676056,4.565359477124183,65.63725490196079,27.836601307189543
Spotted Salamander,"Spotted Salamander, 41.5816666666667, -81.0908333333333",9.350000000000023,8.200000000000001,0.24800000190734864,870.7,26.05000000000001,-6.849999999999966,32.9,18.250000000000057,-1.1499999999999773,20.450000000000045,-2.0499999999999545,1270,120.10000000000001,74,13,358.5,252.9,345.40000000000003,270.2,157,201,4,Moderately well drained,84,1,None,NA,NA,1,None,NA,NA,0.12802631596691516,19.460000026971105,19.460000026971105,1.408092073704067,1.4950657894736843,0.9279605250217412,19.674342105263158,57.9401323920802,22.385525916752062
Spotted Salamander,"Spotted Salamander, 41.595509, -78.183965",8.650000000000034,9,0.2640000104904175,885.5,25.55000000000001,-8.549999999999955,34.1,17.850000000000023,-3.0499999999999545,19.850000000000023,-3.0499999999999545,1217,130.5,66.2,18.2,372.90000000000003,230.10000000000002,372.6,230.10000000000002,146,201,4,Moderately well drained,54,1,None,NA,NA,1,None,NA,NA,0.13151515645511222,20.994000646006317,20.994000646006317,1.3460605729709971,1.4191515151515153,1.1527272742806058,11.8,55.87757540616122,32.322424236933394
Spotted Salamander,"Spotted Salamander, 41.599046, -80.043069",9.050000000000011,8.9,0.2640000104904175,867.9000000000001,25.850000000000023,-7.749999999999943,33.6,17.950000000000045,-1.349999999999966,19.950000000000045,-2.4499999999999886,1280.2,136.20000000000002,74.4,17.900000000000002,385.90000000000003,238.8,382.8,250.60000000000002,165,55,6,Poorly drained,13,1,None,NA,NA,5,Frequent,2,Brief (2 to 7 days),0.079719101172987,14.513999976404012,14.513999976404012,1.6449438112505366,1.7178651685393258,0.9101123439796854,21.47752808988764,29.41011235955056,49.1123595505618
Spotted Salamander,"Spotted Salamander, 41.602433, -71.808033",10.450000000000045,8.5,0.2549999952316284,834.4000000000001,27.350000000000023,-5.849999999999966,33.2,6.650000000000034,18.750000000000057,21.250000000000057,-0.24999999999994316,1367.5,130,99.80000000000001,8.700000000000001,365.8,320.90000000000003,330.3,324.6,165,49,6,Poorly drained,8,1,None,NA,NA,1,None,NA,NA,0.12386904701235747,22.105499918460847,22.105499918460847,1.7395833118685655,1.7607142857142855,2.667261909471736,5.157575757575757,64.68484848484849,30.157575757575756
Spotted Salamander,"Spotted Salamander, 41.61688274, -80.90137817",9.950000000000045,8.6,0.2579999923706055,874.7,26.850000000000023,-6.649999999999977,33.5,18.950000000000045,-0.5499999999999545,21.05000000000001,-1.5499999999999545,1130.1000000000001,110.80000000000001,65,14.600000000000001,326,219.60000000000002,315.6,231.10000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spotted Salamander,"Spotted Salamander, 41.617528, -77.332858",8.250000000000057,9,0.2640000104904175,881,25.250000000000057,-8.949999999999989,34.2,17.350000000000023,-3.349999999999966,19.450000000000045,-3.349999999999966,1185.4,131.1,69.3,18.3,365.20000000000005,221.4,361.20000000000005,221.4,130,106,2,Somewhat excessively drained,61,1,None,NA,NA,1,None,NA,NA,0.049013158478038873,7.450000088661909,7.450000088661909,1.3901315527526956,1.5642105263157895,0.0944078954083747,19.753289473684212,26.75657898501346,53.49013172952752
Spotted Salamander,"Spotted Salamander, 41.619144, -81.414336",10.350000000000023,6,0.18799999952316285,935.2,26.55000000000001,-5.449999999999989,32,21.450000000000045,-1.1499999999999773,22.250000000000057,-1.5499999999999545,1066.3,106.5,61.7,14.200000000000001,298.3,207.20000000000002,289.6,221.4,170,201,5,Somewhat poorly drained,30,3,Rare,3,Brief (2 to 7 days),1,None,NA,NA,0.1706578949172246,25.940000027418137,25.940000027418137,1.5210525958161605,1.5897368421052631,0.8322368460266214,24.592105263157894,7.497368574142456,67.91052487021999
